FlightNum,CarrierCode,Origin,Destination,ScheduledDeparture,ActualDeparture,ScheduledArrival,ActualArrival,Distance
4821,QF,ATL,DFW,2023-12-13 05:00:00,2023-12-13 06:56:00,2023-12-13 16:00:00,2023-12-13 17:57:00,2340
6198,DL,BOS,ORD,2023-10-14 17:00:00,2023-10-14 18:02:00,2023-10-15 00:00:00,2023-10-15 01:20:00,3718
5557,LH,ORD,SFO,2023-02-19 12:00:00,2023-02-19 13:18:00,2023-02-19 18:00:00,2023-02-19 18:18:00,862
5441,EK,BOS,ATL,2023-06-11 22:00:00,2023-06-11 23:35:00,2023-06-12 11:00:00,2023-06-12 11:21:00,654
5454,SQ,JFK,DFW,2023-11-30 02:00:00,2023-11-30 02:26:00,2023-11-30 10:00:00,2023-11-30 11:44:00,3796
6480,BA,JFK,BOS,2023-04-24 08:00:00,2023-04-24 09:42:00,2023-04-24 22:00:00,2023-04-24 23:02:00,2065
4234,LH,LAX,JFK,2023-08-29 14:00:00,2023-08-29 15:23:00,2023-08-29 18:00:00,2023-08-29 18:27:00,4448
3693,SQ,JFK,DEN,2023-07-14 07:00:00,2023-07-14 08:09:00,2023-07-14 15:00:00,2023-07-14 16:22:00,4268
4651,QF,SEA,MIA,2023-07-26 19:00:00,2023-07-26 18:50:00,2023-07-27 00:00:00,2023-07-27 00:51:00,3396
6063,SQ,ATL,SFO,2023-01-04 01:00:00,2023-01-04 02:04:00,2023-01-04 07:00:00,2023-01-04 06:33:00,3619
6540,DL,DFW,SEA,2023-03-26 06:00:00,2023-03-26 06:24:00,2023-03-26 11:00:00,2023-03-26 10:48:00,2447
8463,QF,SFO,DEN,2023-11-05 01:00:00,2023-11-05 02:45:00,2023-11-05 07:00:00,2023-11-05 08:50:00,4794
5013,LH,JFK,SEA,2023-08-24 01:00:00,2023-08-24 01:21:00,2023-08-24 07:00:00,2023-08-24 06:39:00,2594
1476,EK,DEN,ATL,2023-02-26 00:00:00,2023-02-26 01:06:00,2023-02-26 13:00:00,2023-02-26 13:57:00,2819
6468,UA,LAX,DFW,2023-07-08 16:00:00,2023-07-08 17:12:00,2023-07-09 04:00:00,2023-07-09 04:07:00,1045
8937,SW,ORD,MIA,2023-06-02 23:00:00,2023-06-02 23:53:00,2023-06-03 06:00:00,2023-06-03 06:52:00,1601
7540,BA,DFW,SFO,2023-12-31 02:00:00,2023-12-31 02:40:00,2023-12-31 11:00:00,2023-12-31 11:48:00,4128
1135,LH,DFW,LAX,2023-04-01 16:00:00,2023-04-01 15:46:00,2023-04-02 00:00:00,2023-04-02 00:25:00,3963
2874,LH,ORD,LAX,2023-07-05 20:00:00,2023-07-05 19:51:00,2023-07-05 22:00:00,2023-07-05 22:59:00,2327
8678,DL,DFW,LAX,2023-02-12 21:00:00,2023-02-12 22:17:00,2023-02-13 03:00:00,2023-02-13 03:42:00,3245
2140,AA,DFW,DEN,2023-07-18 11:00:00,2023-07-18 11:45:00,2023-07-18 19:00:00,2023-07-18 19:31:00,2695
2679,LH,SEA,ORD,2023-06-25 07:00:00,2023-06-25 07:17:00,2023-06-25 21:00:00,2023-06-25 22:17:00,4996
5485,SQ,BOS,MIA,2023-04-27 01:00:00,2023-04-27 02:13:00,2023-04-27 13:00:00,2023-04-27 14:21:00,4176
8036,LH,SFO,LAX,2023-12-18 19:00:00,2023-12-18 19:51:00,2023-12-19 09:00:00,2023-12-19 09:21:00,4791
6430,UA,BOS,MIA,2023-03-29 09:00:00,2023-03-29 09:41:00,2023-03-29 12:00:00,2023-03-29 12:58:00,2471
5797,EK,BOS,SEA,2023-12-03 21:00:00,2023-12-03 21:06:00,2023-12-04 02:00:00,2023-12-04 02:55:00,2661
6980,DL,SFO,ORD,2023-11-21 10:00:00,2023-11-21 11:59:00,2023-11-21 22:00:00,2023-11-21 21:32:00,3354
6494,AF,ATL,DFW,2023-07-26 18:00:00,2023-07-26 19:25:00,2023-07-27 05:00:00,2023-07-27 06:15:00,4569
6809,UA,BOS,SFO,2023-05-30 13:00:00,2023-05-30 12:40:00,2023-05-30 18:00:00,2023-05-30 18:21:00,4925
6737,QF,DEN,ATL,2023-01-29 22:00:00,2023-01-29 22:21:00,2023-01-30 13:00:00,2023-01-30 14:32:00,4549
1954,BA,SEA,ATL,2023-06-18 02:00:00,2023-06-18 03:22:00,2023-06-18 04:00:00,2023-06-18 04:46:00,1729
9368,SQ,SFO,ORD,2023-03-17 21:00:00,2023-03-17 22:59:00,2023-03-18 12:00:00,2023-03-18 12:31:00,4048
1792,UA,JFK,DEN,2023-08-02 20:00:00,2023-08-02 21:10:00,2023-08-02 23:00:00,2023-08-02 22:48:00,3374
6226,BA,BOS,SEA,2023-03-01 04:00:00,2023-03-01 03:50:00,2023-03-01 19:00:00,2023-03-01 20:20:00,4301
2447,QF,JFK,MIA,2023-01-02 05:00:00,2023-01-02 06:57:00,2023-01-02 14:00:00,2023-01-02 14:26:00,3531
9407,DL,DEN,DFW,2023-02-17 16:00:00,2023-02-17 16:49:00,2023-02-18 03:00:00,2023-02-18 02:59:00,2562
1372,SQ,DEN,BOS,2023-11-27 19:00:00,2023-11-27 18:36:00,2023-11-28 06:00:00,2023-11-28 07:05:00,4977
9702,EK,JFK,SEA,2023-09-14 15:00:00,2023-09-14 15:10:00,2023-09-15 06:00:00,2023-09-15 06:42:00,2360
1499,BA,ATL,SFO,2023-05-22 17:00:00,2023-05-22 17:59:00,2023-05-23 01:00:00,2023-05-23 01:13:00,835
8558,EK,BOS,ORD,2023-12-08 01:00:00,2023-12-08 02:05:00,2023-12-08 10:00:00,2023-12-08 09:36:00,2959
8148,BA,SEA,DFW,2023-05-09 15:00:00,2023-05-09 14:45:00,2023-05-09 17:00:00,2023-05-09 17:09:00,4109
9293,AA,SEA,SFO,2023-01-11 08:00:00,2023-01-11 08:17:00,2023-01-11 15:00:00,2023-01-11 16:37:00,3343
9611,BA,BOS,MIA,2023-03-08 15:00:00,2023-03-08 16:51:00,2023-03-09 02:00:00,2023-03-09 02:18:00,4203
9683,AA,BOS,JFK,2023-07-19 23:00:00,2023-07-19 23:50:00,2023-07-20 07:00:00,2023-07-20 08:50:00,1889
7434,UA,DEN,MIA,2023-05-04 16:00:00,2023-05-04 15:35:00,2023-05-04 19:00:00,2023-05-04 19:18:00,3682
5702,EK,MIA,ORD,2023-05-20 09:00:00,2023-05-20 08:41:00,2023-05-20 21:00:00,2023-05-20 21:55:00,4973
9735,SW,LAX,ATL,2023-06-05 20:00:00,2023-06-05 20:14:00,2023-06-06 00:00:00,2023-06-05 23:47:00,1110
7086,UA,DFW,JFK,2023-12-13 13:00:00,2023-12-13 13:12:00,2023-12-13 21:00:00,2023-12-13 20:54:00,1056
5930,UA,DEN,SFO,2023-05-27 13:00:00,2023-05-27 14:53:00,2023-05-27 23:00:00,2023-05-27 23:06:00,2787
3592,QF,BOS,DFW,2023-07-04 19:00:00,2023-07-04 19:01:00,2023-07-05 07:00:00,2023-07-05 08:03:00,2932
7950,SW,BOS,DEN,2023-06-25 03:00:00,2023-06-25 03:51:00,2023-06-25 15:00:00,2023-06-25 15:28:00,4112
8901,BA,BOS,SFO,2023-11-11 02:00:00,2023-11-11 03:37:00,2023-11-11 05:00:00,2023-11-11 06:07:00,2669
6377,AF,SEA,SFO,2023-03-16 00:00:00,2023-03-15 23:31:00,2023-03-16 07:00:00,2023-03-16 08:21:00,2032
3883,AF,SFO,BOS,2023-05-22 14:00:00,2023-05-22 15:57:00,2023-05-22 23:00:00,2023-05-22 23:51:00,1936
9365,SQ,LAX,DFW,2023-08-11 06:00:00,2023-08-11 05:35:00,2023-08-11 17:00:00,2023-08-11 18:26:00,684
7092,AF,DFW,LAX,2023-09-02 11:00:00,2023-09-02 12:38:00,2023-09-03 00:00:00,2023-09-03 01:58:00,2699
6757,DL,LAX,ORD,2023-03-15 10:00:00,2023-03-15 11:35:00,2023-03-15 21:00:00,2023-03-15 22:51:00,3949
2303,DL,SEA,ATL,2023-07-28 00:00:00,2023-07-28 01:12:00,2023-07-28 15:00:00,2023-07-28 16:29:00,2155
6679,QF,JFK,DFW,2023-08-13 17:00:00,2023-08-13 18:37:00,2023-08-13 19:00:00,2023-08-13 18:57:00,964
4789,BA,DEN,MIA,2023-05-08 19:00:00,2023-05-08 19:55:00,2023-05-09 04:00:00,2023-05-09 04:31:00,3781
3224,EK,DEN,LAX,2023-05-26 10:00:00,2023-05-26 10:54:00,2023-05-27 01:00:00,2023-05-27 02:57:00,3773
6367,SW,ORD,MIA,2023-02-10 14:00:00,2023-02-10 15:02:00,2023-02-11 05:00:00,2023-02-11 04:44:00,4375
9198,DL,BOS,LAX,2023-02-07 15:00:00,2023-02-07 14:33:00,2023-02-08 04:00:00,2023-02-08 04:54:00,1667
7532,SQ,MIA,DFW,2023-08-21 22:00:00,2023-08-21 22:56:00,2023-08-22 07:00:00,2023-08-22 07:54:00,3307
6135,DL,DEN,SEA,2023-02-20 09:00:00,2023-02-20 09:20:00,2023-02-20 13:00:00,2023-02-20 14:55:00,3299
3729,UA,DFW,LAX,2023-08-19 13:00:00,2023-08-19 13:48:00,2023-08-20 01:00:00,2023-08-20 02:28:00,1286
1352,LH,BOS,SEA,2023-01-23 09:00:00,2023-01-23 10:52:00,2023-01-23 13:00:00,2023-01-23 12:33:00,2341
9348,EK,DFW,ORD,2023-06-12 16:00:00,2023-06-12 16:36:00,2023-06-12 21:00:00,2023-06-12 22:31:00,807
1146,SW,ORD,DFW,2023-05-05 22:00:00,2023-05-05 23:15:00,2023-05-06 09:00:00,2023-05-06 09:39:00,536
5654,SW,SEA,ATL,2023-03-20 06:00:00,2023-03-20 06:48:00,2023-03-20 16:00:00,2023-03-20 15:59:00,4832
2774,EK,JFK,BOS,2023-12-21 08:00:00,2023-12-21 09:24:00,2023-12-21 19:00:00,2023-12-21 20:05:00,1791
4988,DL,DEN,ORD,2023-05-30 21:00:00,2023-05-30 21:48:00,2023-05-31 01:00:00,2023-05-31 02:32:00,4304
2710,LH,ATL,MIA,2023-06-06 02:00:00,2023-06-06 03:01:00,2023-06-06 09:00:00,2023-06-06 08:32:00,4755
5456,AA,MIA,DEN,2023-04-24 17:00:00,2023-04-24 18:15:00,2023-04-25 00:00:00,2023-04-25 01:27:00,3042
2633,BA,SEA,ATL,2023-02-07 08:00:00,2023-02-07 09:48:00,2023-02-07 22:00:00,2023-02-07 23:24:00,2110
4352,EK,ORD,JFK,2023-10-07 11:00:00,2023-10-07 11:30:00,2023-10-07 22:00:00,2023-10-07 23:47:00,3532
6474,SW,ATL,DEN,2023-05-30 00:00:00,2023-05-30 00:52:00,2023-05-30 14:00:00,2023-05-30 13:41:00,3854
7244,QF,ORD,DEN,2023-02-24 21:00:00,2023-02-24 22:12:00,2023-02-24 23:00:00,2023-02-24 22:43:00,1952
3242,QF,SFO,LAX,2023-08-15 17:00:00,2023-08-15 16:39:00,2023-08-16 04:00:00,2023-08-16 04:17:00,3013
8089,BA,MIA,BOS,2023-06-03 12:00:00,2023-06-03 13:48:00,2023-06-04 00:00:00,2023-06-04 00:51:00,2804
6729,AA,ORD,ATL,2023-02-23 10:00:00,2023-02-23 09:44:00,2023-02-23 20:00:00,2023-02-23 19:42:00,1219
3079,SW,SEA,BOS,2023-01-24 14:00:00,2023-01-24 15:31:00,2023-01-24 19:00:00,2023-01-24 19:41:00,4041
6677,AF,DFW,SEA,2023-10-08 23:00:00,2023-10-08 23:38:00,2023-10-09 08:00:00,2023-10-09 08:35:00,1759
8492,AF,MIA,DFW,2023-04-14 17:00:00,2023-04-14 18:51:00,2023-04-15 06:00:00,2023-04-15 06:22:00,1519
2925,UA,ATL,DEN,2023-07-18 03:00:00,2023-07-18 03:00:00,2023-07-18 10:00:00,2023-07-18 10:00:00,4792
9572,LH,SFO,SEA,2023-10-13 17:00:00,2023-10-13 18:35:00,2023-10-13 21:00:00,2023-10-13 22:30:00,4705
5480,UA,ATL,JFK,2023-10-03 06:00:00,2023-10-03 06:06:00,2023-10-03 10:00:00,2023-10-03 11:04:00,3260
1013,EK,SEA,MIA,2023-02-15 16:00:00,2023-02-15 17:21:00,2023-02-15 22:00:00,2023-02-15 23:54:00,732
4039,AF,SFO,JFK,2023-11-12 13:00:00,2023-11-12 14:49:00,2023-11-12 23:00:00,2023-11-12 23:41:00,4359
9305,AF,BOS,LAX,2023-08-27 09:00:00,2023-08-27 09:22:00,2023-08-27 17:00:00,2023-08-27 17:53:00,1502
5430,SW,BOS,DEN,2023-07-20 01:00:00,2023-07-20 02:09:00,2023-07-20 08:00:00,2023-07-20 08:20:00,2574
4600,SQ,MIA,BOS,2023-09-11 20:00:00,2023-09-11 19:57:00,2023-09-12 01:00:00,2023-09-12 02:39:00,4870
9575,AF,LAX,JFK,2023-08-27 20:00:00,2023-08-27 21:32:00,2023-08-28 00:00:00,2023-08-27 23:44:00,1342
2163,SQ,ATL,BOS,2023-08-17 19:00:00,2023-08-17 20:02:00,2023-08-18 05:00:00,2023-08-18 06:45:00,2537
3960,AF,BOS,LAX,2023-07-14 21:00:00,2023-07-14 21:41:00,2023-07-15 08:00:00,2023-07-15 09:37:00,887
2182,SQ,BOS,SEA,2023-04-15 19:00:00,2023-04-15 19:44:00,2023-04-16 10:00:00,2023-04-16 12:00:00,507
2639,SW,ORD,JFK,2023-02-05 20:00:00,2023-02-05 19:40:00,2023-02-05 22:00:00,2023-02-05 21:30:00,3888
4857,DL,SEA,JFK,2023-01-06 18:00:00,2023-01-06 19:53:00,2023-01-07 02:00:00,2023-01-07 02:01:00,2382
2506,EK,DEN,LAX,2023-03-08 02:00:00,2023-03-08 02:38:00,2023-03-08 14:00:00,2023-03-08 13:31:00,515
2743,BA,SEA,ATL,2023-06-04 20:00:00,2023-06-04 20:10:00,2023-06-05 03:00:00,2023-06-05 04:47:00,4349
3872,UA,DFW,LAX,2023-12-23 19:00:00,2023-12-23 18:38:00,2023-12-24 10:00:00,2023-12-24 11:07:00,2228
8208,AA,DFW,MIA,2023-01-27 06:00:00,2023-01-27 06:21:00,2023-01-27 16:00:00,2023-01-27 17:34:00,3237
6817,SW,BOS,DEN,2023-01-25 01:00:00,2023-01-25 00:38:00,2023-01-25 08:00:00,2023-01-25 08:56:00,773
1833,BA,SFO,LAX,2023-11-27 05:00:00,2023-11-27 05:29:00,2023-11-27 20:00:00,2023-11-27 19:47:00,2274
6545,QF,JFK,ATL,2023-06-07 04:00:00,2023-06-07 05:46:00,2023-06-07 19:00:00,2023-06-07 19:00:00,3809
2203,AF,JFK,ATL,2023-07-16 15:00:00,2023-07-16 15:03:00,2023-07-16 23:00:00,2023-07-16 22:30:00,2649
6375,EK,JFK,ATL,2023-02-05 15:00:00,2023-02-05 14:48:00,2023-02-06 03:00:00,2023-02-06 02:35:00,1531
6039,AA,DFW,JFK,2023-02-10 05:00:00,2023-02-10 06:32:00,2023-02-10 20:00:00,2023-02-10 21:42:00,2006
4046,DL,SEA,ORD,2023-05-01 12:00:00,2023-05-01 12:49:00,2023-05-01 19:00:00,2023-05-01 19:23:00,1277
4803,BA,DEN,DFW,2023-09-04 05:00:00,2023-09-04 04:55:00,2023-09-04 18:00:00,2023-09-04 18:21:00,3463
1691,SQ,MIA,LAX,2023-02-26 05:00:00,2023-02-26 06:52:00,2023-02-26 15:00:00,2023-02-26 15:06:00,2618
4428,AA,SFO,BOS,2023-08-26 13:00:00,2023-08-26 13:10:00,2023-08-26 18:00:00,2023-08-26 18:06:00,3161
8250,SQ,ATL,MIA,2023-05-08 01:00:00,2023-05-08 01:21:00,2023-05-08 06:00:00,2023-05-08 06:47:00,539
5725,LH,DEN,MIA,2023-02-10 06:00:00,2023-02-10 06:56:00,2023-02-10 16:00:00,2023-02-10 17:43:00,4542
3927,BA,JFK,ORD,2023-03-03 12:00:00,2023-03-03 13:48:00,2023-03-03 15:00:00,2023-03-03 14:42:00,743
2578,SW,LAX,SFO,2023-02-22 13:00:00,2023-02-22 12:51:00,2023-02-22 21:00:00,2023-02-22 22:19:00,3400
8534,DL,DEN,DFW,2023-11-24 22:00:00,2023-11-24 22:24:00,2023-11-25 07:00:00,2023-11-25 07:53:00,3528
8512,LH,LAX,SFO,2023-08-30 13:00:00,2023-08-30 14:39:00,2023-08-31 01:00:00,2023-08-31 01:35:00,2420
7972,DL,ORD,SFO,2023-01-07 10:00:00,2023-01-07 09:42:00,2023-01-07 22:00:00,2023-01-07 22:16:00,4806
1653,SQ,JFK,ATL,2023-05-27 05:00:00,2023-05-27 05:19:00,2023-05-27 17:00:00,2023-05-27 17:47:00,1100
8055,LH,DEN,DFW,2023-01-07 07:00:00,2023-01-07 08:38:00,2023-01-07 16:00:00,2023-01-07 16:42:00,3689
6333,EK,LAX,MIA,2023-04-07 03:00:00,2023-04-07 03:23:00,2023-04-07 16:00:00,2023-04-07 16:48:00,3888
3925,QF,JFK,MIA,2023-03-19 18:00:00,2023-03-19 18:07:00,2023-03-19 23:00:00,2023-03-19 22:46:00,3340
1888,AA,SFO,SEA,2023-04-30 12:00:00,2023-04-30 12:59:00,2023-04-30 20:00:00,2023-04-30 20:57:00,2629
7951,AA,SFO,LAX,2023-07-22 09:00:00,2023-07-22 09:34:00,2023-07-22 12:00:00,2023-07-22 11:50:00,3776
1689,AF,BOS,SFO,2023-11-16 15:00:00,2023-11-16 14:34:00,2023-11-17 01:00:00,2023-11-17 01:17:00,4870
7889,SQ,ATL,SFO,2023-02-05 08:00:00,2023-02-05 09:38:00,2023-02-05 17:00:00,2023-02-05 18:09:00,2678
4006,SW,MIA,DEN,2023-03-01 00:00:00,2023-02-28 23:52:00,2023-03-01 14:00:00,2023-03-01 14:34:00,4477
6044,UA,DFW,BOS,2023-12-28 22:00:00,2023-12-28 23:49:00,2023-12-29 09:00:00,2023-12-29 09:40:00,781
6146,EK,BOS,MIA,2023-08-03 02:00:00,2023-08-03 02:01:00,2023-08-03 17:00:00,2023-08-03 17:22:00,2802
3135,AA,MIA,LAX,2023-02-25 23:00:00,2023-02-26 00:05:00,2023-02-26 04:00:00,2023-02-26 04:33:00,2743
1439,LH,BOS,MIA,2023-05-05 11:00:00,2023-05-05 11:53:00,2023-05-06 02:00:00,2023-05-06 03:11:00,626
7338,BA,LAX,BOS,2023-04-22 13:00:00,2023-04-22 13:18:00,2023-04-23 02:00:00,2023-04-23 01:41:00,2279
6009,SW,JFK,ORD,2023-12-31 09:00:00,2023-12-31 10:26:00,2023-12-31 15:00:00,2023-12-31 16:05:00,3895
1911,UA,SFO,SEA,2023-06-22 18:00:00,2023-06-22 17:57:00,2023-06-22 20:00:00,2023-06-22 20:53:00,1615
3719,AA,SFO,MIA,2023-05-06 21:00:00,2023-05-06 22:50:00,2023-05-07 00:00:00,2023-05-07 00:59:00,4093
9462,AF,ATL,MIA,2023-12-26 18:00:00,2023-12-26 18:03:00,2023-12-27 02:00:00,2023-12-27 03:51:00,4719
7052,BA,ORD,DEN,2023-03-14 08:00:00,2023-03-14 08:43:00,2023-03-14 14:00:00,2023-03-14 15:18:00,1270
4330,LH,ATL,JFK,2023-12-20 13:00:00,2023-12-20 13:22:00,2023-12-20 16:00:00,2023-12-20 17:58:00,3155
4585,QF,BOS,JFK,2023-01-23 02:00:00,2023-01-23 01:32:00,2023-01-23 14:00:00,2023-01-23 14:45:00,2488
9060,QF,BOS,SFO,2023-01-04 18:00:00,2023-01-04 17:54:00,2023-01-05 01:00:00,2023-01-05 01:40:00,846
8252,AF,ATL,SFO,2023-04-01 01:00:00,2023-04-01 01:50:00,2023-04-01 12:00:00,2023-04-01 11:40:00,2766
1604,EK,ATL,JFK,2023-01-04 12:00:00,2023-01-04 12:31:00,2023-01-04 22:00:00,2023-01-04 21:49:00,3971
7165,AA,ATL,LAX,2023-12-26 13:00:00,2023-12-26 13:45:00,2023-12-27 00:00:00,2023-12-27 01:51:00,4474
8381,SW,ORD,SFO,2023-01-21 12:00:00,2023-01-21 12:37:00,2023-01-21 23:00:00,2023-01-21 23:31:00,2691
2415,DL,LAX,SFO,2023-04-03 10:00:00,2023-04-03 11:10:00,2023-04-03 18:00:00,2023-04-03 18:57:00,3362
8741,AF,BOS,JFK,2023-07-12 18:00:00,2023-07-12 17:58:00,2023-07-13 04:00:00,2023-07-13 05:28:00,597
8144,SQ,JFK,SEA,2023-12-06 23:00:00,2023-12-06 23:56:00,2023-12-07 09:00:00,2023-12-07 10:16:00,1178
9883,QF,LAX,SEA,2023-04-04 03:00:00,2023-04-04 03:39:00,2023-04-04 11:00:00,2023-04-04 11:44:00,1939
2938,EK,DEN,DFW,2023-06-19 16:00:00,2023-06-19 16:09:00,2023-06-20 07:00:00,2023-06-20 07:16:00,3400
2700,LH,LAX,SFO,2023-06-23 15:00:00,2023-06-23 14:38:00,2023-06-23 20:00:00,2023-06-23 19:34:00,4391
8231,SQ,BOS,DFW,2023-04-16 08:00:00,2023-04-16 08:40:00,2023-04-16 15:00:00,2023-04-16 16:46:00,2505
2916,QF,ORD,SEA,2023-12-01 00:00:00,2023-11-30 23:55:00,2023-12-01 09:00:00,2023-12-01 08:43:00,3781
1801,AA,BOS,ATL,2023-04-14 01:00:00,2023-04-14 01:05:00,2023-04-14 15:00:00,2023-04-14 14:36:00,809
9109,BA,DFW,SFO,2023-01-08 08:00:00,2023-01-08 08:42:00,2023-01-08 19:00:00,2023-01-08 19:45:00,4696
1034,SQ,BOS,LAX,2023-09-28 06:00:00,2023-09-28 05:58:00,2023-09-28 10:00:00,2023-09-28 11:29:00,1343
2594,QF,ATL,JFK,2023-12-02 14:00:00,2023-12-02 15:59:00,2023-12-03 04:00:00,2023-12-03 05:47:00,2886
1029,DL,SEA,DEN,2023-04-13 15:00:00,2023-04-13 15:00:00,2023-04-14 06:00:00,2023-04-14 06:25:00,1392
2960,AA,BOS,DFW,2023-12-17 06:00:00,2023-12-17 05:54:00,2023-12-17 20:00:00,2023-12-17 21:57:00,3426
2431,BA,SFO,ATL,2023-11-29 21:00:00,2023-11-29 21:48:00,2023-11-30 07:00:00,2023-11-30 08:27:00,2297
5583,AF,LAX,MIA,2023-02-11 22:00:00,2023-02-11 23:09:00,2023-02-12 09:00:00,2023-02-12 09:27:00,4185
7209,SQ,ORD,SEA,2023-03-05 08:00:00,2023-03-05 08:26:00,2023-03-05 14:00:00,2023-03-05 15:53:00,3017
2818,UA,MIA,BOS,2023-01-17 18:00:00,2023-01-17 19:25:00,2023-01-18 07:00:00,2023-01-18 08:17:00,3143
2448,UA,MIA,SFO,2023-08-31 13:00:00,2023-08-31 13:17:00,2023-09-01 02:00:00,2023-09-01 02:17:00,1774
9424,LH,DEN,JFK,2023-10-25 19:00:00,2023-10-25 19:09:00,2023-10-26 00:00:00,2023-10-25 23:37:00,1056
9764,SW,ATL,SFO,2023-07-12 03:00:00,2023-07-12 03:05:00,2023-07-12 05:00:00,2023-07-12 06:33:00,549
7608,BA,DEN,DFW,2023-08-10 06:00:00,2023-08-10 06:26:00,2023-08-10 14:00:00,2023-08-10 15:47:00,1833
3510,QF,ATL,BOS,2023-10-19 08:00:00,2023-10-19 08:55:00,2023-10-19 15:00:00,2023-10-19 15:24:00,4938
1458,BA,DEN,LAX,2023-04-26 11:00:00,2023-04-26 12:37:00,2023-04-26 19:00:00,2023-04-26 19:50:00,1007
8087,SQ,BOS,ORD,2023-03-07 02:00:00,2023-03-07 01:57:00,2023-03-07 07:00:00,2023-03-07 07:16:00,2830
2055,SW,ORD,MIA,2023-01-06 09:00:00,2023-01-06 08:44:00,2023-01-06 15:00:00,2023-01-06 14:56:00,2653
6878,QF,SEA,ORD,2023-03-30 04:00:00,2023-03-30 04:13:00,2023-03-30 06:00:00,2023-03-30 06:15:00,3335
7299,LH,JFK,BOS,2023-07-19 01:00:00,2023-07-19 02:18:00,2023-07-19 10:00:00,2023-07-19 09:48:00,1025
5757,AF,DFW,SFO,2023-04-20 00:00:00,2023-04-19 23:53:00,2023-04-20 04:00:00,2023-04-20 03:42:00,3476
8642,SQ,ORD,SEA,2023-10-02 18:00:00,2023-10-02 17:32:00,2023-10-03 03:00:00,2023-10-03 03:54:00,626
9184,BA,ORD,BOS,2023-09-14 06:00:00,2023-09-14 05:47:00,2023-09-14 13:00:00,2023-09-14 14:05:00,1293
7417,BA,ATL,SEA,2023-04-11 02:00:00,2023-04-11 02:28:00,2023-04-11 07:00:00,2023-04-11 07:12:00,3152
6945,BA,ORD,MIA,2023-10-16 19:00:00,2023-10-16 20:17:00,2023-10-17 04:00:00,2023-10-17 05:25:00,3880
7592,LH,SEA,JFK,2023-02-18 08:00:00,2023-02-18 08:43:00,2023-02-18 23:00:00,2023-02-18 23:28:00,4748
4868,LH,ORD,DEN,2023-10-04 17:00:00,2023-10-04 17:24:00,2023-10-04 23:00:00,2023-10-04 22:56:00,1124
6065,EK,JFK,BOS,2023-10-15 23:00:00,2023-10-15 23:06:00,2023-10-16 05:00:00,2023-10-16 04:34:00,2367
8843,EK,ATL,DEN,2023-12-02 22:00:00,2023-12-02 22:13:00,2023-12-03 03:00:00,2023-12-03 03:07:00,730
9907,EK,SFO,JFK,2023-06-21 07:00:00,2023-06-21 08:11:00,2023-06-21 09:00:00,2023-06-21 08:58:00,2142
8843,SQ,ORD,JFK,2023-06-11 08:00:00,2023-06-11 09:15:00,2023-06-11 16:00:00,2023-06-11 15:46:00,2528
1124,AF,JFK,ATL,2023-12-09 17:00:00,2023-12-09 16:48:00,2023-12-09 22:00:00,2023-12-09 23:33:00,2534
6028,AA,DEN,LAX,2023-06-12 07:00:00,2023-06-12 08:34:00,2023-06-12 20:00:00,2023-06-12 19:52:00,4099
5350,EK,SEA,BOS,2023-07-01 17:00:00,2023-07-01 16:41:00,2023-07-01 23:00:00,2023-07-01 22:54:00,787
4748,SQ,JFK,DFW,2023-10-17 18:00:00,2023-10-17 18:37:00,2023-10-17 22:00:00,2023-10-17 23:28:00,1254
8595,DL,SEA,LAX,2023-12-18 05:00:00,2023-12-18 06:36:00,2023-12-18 14:00:00,2023-12-18 14:50:00,998
3471,UA,ATL,LAX,2023-07-19 14:00:00,2023-07-19 14:31:00,2023-07-19 17:00:00,2023-07-19 18:43:00,1687
2865,AF,JFK,BOS,2023-03-14 11:00:00,2023-03-14 12:18:00,2023-03-14 21:00:00,2023-03-14 20:57:00,4719
2639,LH,LAX,SEA,2023-05-13 05:00:00,2023-05-13 04:52:00,2023-05-13 07:00:00,2023-05-13 08:07:00,2754
5370,EK,ATL,JFK,2023-04-24 06:00:00,2023-04-24 05:32:00,2023-04-24 09:00:00,2023-04-24 10:49:00,1447
5043,SQ,BOS,ORD,2023-06-02 14:00:00,2023-06-02 14:07:00,2023-06-02 17:00:00,2023-06-02 18:41:00,4968
5874,QF,LAX,ORD,2023-12-07 03:00:00,2023-12-07 02:52:00,2023-12-07 10:00:00,2023-12-07 09:39:00,1819
1255,LH,DFW,SFO,2023-09-23 16:00:00,2023-09-23 15:42:00,2023-09-24 04:00:00,2023-09-24 03:58:00,3479
8224,EK,JFK,MIA,2023-08-05 02:00:00,2023-08-05 01:38:00,2023-08-05 07:00:00,2023-08-05 07:49:00,3713
2759,SW,DFW,SEA,2023-05-07 06:00:00,2023-05-07 07:32:00,2023-05-07 16:00:00,2023-05-07 16:18:00,2922
3095,EK,MIA,SEA,2023-06-23 07:00:00,2023-06-23 08:57:00,2023-06-23 18:00:00,2023-06-23 19:18:00,3089
6484,SW,MIA,LAX,2023-11-18 06:00:00,2023-11-18 06:26:00,2023-11-18 10:00:00,2023-11-18 10:53:00,1284
4901,EK,SFO,ATL,2023-01-23 09:00:00,2023-01-23 08:39:00,2023-01-23 17:00:00,2023-01-23 16:51:00,2355
6303,SQ,DFW,BOS,2023-05-04 22:00:00,2023-05-04 22:36:00,2023-05-05 08:00:00,2023-05-05 09:52:00,2927
